,y,predicted
30448,0.0,0.0
23701,0.0,0.0
17274,0.0,0.0
27583,0.0,0.0
26684,0.0,0.0
5109,0.0,0.0
24519,0.0,0.0
32555,0.0,0.0
10623,0.0,0.0
18729,0.0,0.0
26562,0.0,0.0
1753,0.0,0.0
31056,0.0,0.0
21191,0.0,0.0
11299,0.0,0.0
30782,0.0,0.0
31745,0.0,0.0
25246,0.0,0.0
1210,0.0,0.0
35844,0.0,0.0
20536,0.0,0.0
35284,0.0,0.0
17048,1.0,0.0
5599,0.0,0.0
4827,0.0,0.0
33573,0.0,0.0
37739,0.0,0.0
2300,0.0,0.0
23862,0.0,0.0
39681,0.0,0.0
34810,0.0,0.0
22187,0.0,0.0
20651,0.0,0.0
41161,0.0,0.0
38818,0.0,0.0
10756,0.0,0.0
16147,0.0,0.0
35074,0.0,0.0
25297,0.0,0.0
12826,0.0,0.0
10947,1.0,0.0
40394,0.0,0.0
23000,0.0,0.0
37724,0.0,0.0
20134,0.0,0.0
30579,0.0,0.0
16944,0.0,0.0
36601,0.0,0.0
24239,0.0,0.0
33627,1.0,1.0
17095,0.0,0.0
9533,0.0,0.0
15976,0.0,0.0
5111,0.0,0.0
30815,0.0,0.0
33114,0.0,0.0
24388,0.0,0.0
4280,1.0,1.0
16028,0.0,0.0
1721,0.0,0.0
16072,1.0,0.0
15989,1.0,1.0
31218,0.0,0.0
41156,0.0,0.0
1940,1.0,0.0
20479,0.0,0.0
34932,0.0,0.0
2657,0.0,0.0
33018,0.0,0.0
16924,0.0,0.0
14354,0.0,0.0
231,0.0,0.0
23885,0.0,0.0
19791,0.0,0.0
8549,0.0,0.0
19826,0.0,0.0
19889,0.0,0.0
24718,0.0,0.0
32985,0.0,0.0
20500,0.0,0.0
5323,0.0,0.0
38669,0.0,0.0
11828,0.0,0.0
38769,0.0,0.0
3942,0.0,0.0
19786,0.0,0.0
33303,0.0,0.0
8423,0.0,0.0
21109,0.0,0.0
10673,0.0,0.0
31023,0.0,0.0
34711,0.0,0.0
12782,0.0,0.0
40868,0.0,0.0
24677,0.0,0.0
12784,0.0,0.0
6102,0.0,0.0
22210,0.0,0.0
37367,0.0,0.0
353,0.0,0.0
6366,0.0,0.0
18031,1.0,0.0
25002,0.0,0.0
21976,0.0,0.0
32061,0.0,0.0
14680,0.0,0.0
791,0.0,0.0
21667,0.0,0.0
16870,0.0,1.0
31581,0.0,0.0
39492,0.0,0.0
17993,0.0,0.0
17945,0.0,0.0
13132,1.0,0.0
4775,0.0,0.0
39317,1.0,0.0
12473,0.0,0.0
39700,0.0,0.0
19751,0.0,0.0
23873,0.0,0.0
26545,0.0,0.0
22083,0.0,0.0
22649,0.0,0.0
20612,1.0,1.0
32172,0.0,0.0
40230,0.0,0.0
34188,0.0,0.0
22946,0.0,0.0
7158,0.0,0.0
18742,0.0,0.0
22924,0.0,0.0
21358,1.0,0.0
28749,0.0,0.0
29529,1.0,0.0
22062,0.0,0.0
18312,0.0,0.0
6038,0.0,0.0
19531,1.0,0.0
15249,0.0,0.0
15077,0.0,0.0
28654,0.0,0.0
5105,0.0,0.0
4506,1.0,0.0
15441,1.0,0.0
29972,0.0,0.0
34562,0.0,0.0
24449,0.0,0.0
28606,0.0,0.0
12434,1.0,0.0
2642,0.0,0.0
31470,0.0,0.0
5910,0.0,0.0
4528,0.0,0.0
2838,0.0,0.0
6823,0.0,0.0
28026,0.0,0.0
8415,1.0,0.0
39517,1.0,0.0
23598,0.0,0.0
15645,0.0,0.0
13734,0.0,0.0
30610,0.0,0.0
13783,1.0,0.0
19618,0.0,0.0
16942,0.0,0.0
20325,0.0,0.0
24767,0.0,0.0
10291,0.0,0.0
30253,0.0,0.0
4649,0.0,0.0
12148,0.0,0.0
7288,0.0,0.0
38450,0.0,0.0
10636,0.0,0.0
134,0.0,0.0
18992,0.0,0.0
6052,0.0,0.0
24435,0.0,0.0
18635,0.0,0.0
19534,0.0,0.0
436,1.0,0.0
37287,1.0,1.0
21114,0.0,1.0
21432,0.0,0.0
22191,0.0,0.0
1971,0.0,0.0
11861,0.0,0.0
34901,0.0,0.0
9836,0.0,0.0
20065,0.0,0.0
36235,1.0,0.0
32778,0.0,0.0
16626,0.0,0.0
40788,0.0,0.0
22364,1.0,0.0
3190,0.0,0.0
26196,0.0,0.0
36135,0.0,0.0
6020,0.0,0.0
15068,0.0,0.0
26770,0.0,0.0
21943,0.0,0.0
2672,1.0,0.0
17856,0.0,0.0
2526,0.0,0.0
10209,0.0,0.0
20838,0.0,0.0
24464,0.0,0.0
35626,0.0,0.0
36281,0.0,0.0
32152,0.0,0.0
38899,1.0,0.0
1432,0.0,0.0
18773,0.0,0.0
31134,0.0,0.0
25747,1.0,0.0
7879,0.0,0.0
31433,0.0,0.0
209,0.0,0.0
16995,1.0,1.0
6718,0.0,0.0
7471,0.0,0.0
2834,1.0,0.0
21288,0.0,0.0
6107,0.0,0.0
41069,0.0,0.0
11405,0.0,0.0
5642,0.0,0.0
19987,0.0,0.0
16337,1.0,0.0
11969,1.0,0.0
30398,0.0,0.0
40074,0.0,0.0
37657,0.0,0.0
4084,0.0,0.0
26685,0.0,0.0
426,0.0,0.0
33171,0.0,0.0
3243,0.0,0.0
36278,0.0,0.0
30221,0.0,0.0
8172,0.0,0.0
12057,1.0,0.0
17152,0.0,0.0
39275,0.0,0.0
12358,0.0,0.0
1872,1.0,0.0
26507,0.0,0.0
24798,1.0,0.0
6602,0.0,0.0
34541,0.0,0.0
8569,0.0,0.0
12181,0.0,0.0
16604,0.0,0.0
33349,0.0,0.0
26890,0.0,0.0
19227,0.0,0.0
14738,0.0,0.0
21932,0.0,0.0
240,0.0,0.0
36368,0.0,1.0
9187,0.0,0.0
31078,0.0,0.0
34604,0.0,1.0
33294,0.0,0.0
28801,0.0,0.0
38215,0.0,1.0
30853,0.0,0.0
7614,0.0,0.0
37942,0.0,0.0
28842,0.0,0.0
11260,0.0,0.0
40048,0.0,0.0
6043,0.0,0.0
24828,0.0,0.0
11846,0.0,0.0
27326,0.0,0.0
39503,0.0,0.0
27775,0.0,0.0
38194,0.0,0.0
8226,0.0,1.0
30804,0.0,0.0
9989,1.0,0.0
9391,0.0,0.0
26296,0.0,0.0
24370,1.0,0.0
13069,0.0,0.0
28708,0.0,0.0
11468,0.0,0.0
31756,0.0,0.0
35932,0.0,0.0
21808,0.0,0.0
11271,0.0,0.0
30492,0.0,0.0
30370,0.0,0.0
24052,0.0,0.0
13336,0.0,0.0
28891,0.0,0.0
12804,0.0,0.0
14503,0.0,0.0
3991,1.0,1.0
18874,0.0,0.0
39501,0.0,0.0
5877,0.0,0.0
29452,0.0,0.0
3514,0.0,0.0
21282,0.0,0.0
18282,0.0,0.0
17763,0.0,0.0
15951,0.0,0.0
3949,0.0,0.0
3682,0.0,0.0
8260,0.0,0.0
12211,0.0,0.0
10834,0.0,0.0
27121,0.0,0.0
10008,0.0,0.0
12654,0.0,0.0
32626,0.0,0.0
32978,0.0,0.0
20982,0.0,0.0
22152,0.0,1.0
16097,0.0,0.0
40446,0.0,0.0
4630,0.0,0.0
2518,0.0,0.0
32820,0.0,0.0
11056,1.0,0.0
16439,0.0,0.0
24223,1.0,0.0
24363,1.0,0.0
24155,0.0,0.0
4725,0.0,0.0
29510,0.0,0.0
37340,0.0,0.0
33471,0.0,0.0
10443,0.0,0.0
21847,1.0,0.0
40727,0.0,0.0
17577,0.0,0.0
8405,0.0,0.0
31077,0.0,0.0
4393,0.0,0.0
24715,0.0,0.0
25123,0.0,0.0
17690,0.0,0.0
29881,1.0,0.0
6732,0.0,0.0
86,0.0,0.0
17257,0.0,0.0
37153,0.0,0.0
10452,0.0,0.0
41078,1.0,1.0
23283,0.0,0.0
20627,0.0,0.0
9640,0.0,0.0
35964,0.0,0.0
21831,0.0,0.0
1416,1.0,1.0
2685,0.0,0.0
8984,0.0,0.0
36615,0.0,0.0
40469,0.0,0.0
4098,0.0,0.0
9196,0.0,0.0
1834,0.0,0.0
27127,0.0,0.0
24140,0.0,0.0
38003,0.0,0.0
1687,0.0,0.0
22956,0.0,0.0
595,0.0,0.0
26884,0.0,0.0
40878,0.0,0.0
4390,0.0,0.0
9943,0.0,0.0
28248,0.0,0.0
20907,0.0,0.0
34714,0.0,0.0
33515,0.0,0.0
11525,1.0,1.0
30081,0.0,0.0
39721,0.0,1.0
13861,0.0,0.0
33159,0.0,0.0
21846,0.0,0.0
29026,0.0,0.0
19364,0.0,0.0
34934,0.0,0.0
36441,0.0,0.0
21736,0.0,0.0
34585,0.0,0.0
12805,0.0,0.0
914,0.0,0.0
7791,0.0,0.0
11104,1.0,0.0
35565,0.0,0.0
40308,0.0,0.0
3646,0.0,0.0
35065,0.0,0.0
15485,0.0,0.0
35889,0.0,0.0
10369,0.0,0.0
30660,0.0,0.0
35996,0.0,0.0
40864,0.0,0.0
40601,0.0,0.0
26758,0.0,0.0
21224,0.0,0.0
8099,0.0,0.0
13651,0.0,1.0
3714,0.0,0.0
10762,0.0,0.0
11259,0.0,0.0
11000,0.0,0.0
35911,1.0,0.0
4589,0.0,0.0
40858,0.0,0.0
2158,0.0,0.0
33512,0.0,0.0
13130,0.0,0.0
2392,0.0,0.0
36976,0.0,0.0
36190,1.0,0.0
40488,0.0,0.0
38127,0.0,0.0
39164,0.0,0.0
10423,0.0,0.0
11574,1.0,0.0
23488,1.0,0.0
26745,0.0,0.0
12822,0.0,0.0
28860,0.0,0.0
3429,0.0,0.0
35970,0.0,0.0
3721,0.0,0.0
20592,0.0,0.0
234,0.0,0.0
22088,0.0,0.0
27679,0.0,0.0
18817,0.0,0.0
13245,0.0,0.0
13310,0.0,0.0
9190,0.0,0.0
22244,1.0,0.0
12001,0.0,0.0
37361,1.0,0.0
5911,0.0,0.0
27061,0.0,0.0
19395,0.0,0.0
22919,0.0,0.0
31598,0.0,0.0
29725,0.0,0.0
7017,0.0,0.0
32900,0.0,0.0
25124,0.0,0.0
2431,0.0,0.0
39979,0.0,0.0
14377,0.0,0.0
40372,0.0,0.0
23052,0.0,0.0
505,0.0,0.0
28597,0.0,0.0
14555,0.0,0.0
27182,1.0,0.0
25318,0.0,0.0
34406,0.0,0.0
20170,0.0,0.0
7139,0.0,0.0
34133,0.0,0.0
16057,0.0,0.0
30030,0.0,0.0
6576,0.0,0.0
25204,0.0,0.0
35529,1.0,0.0
5266,0.0,0.0
7716,0.0,0.0
38526,0.0,0.0
14483,0.0,0.0
16487,1.0,1.0
11873,0.0,0.0
33890,1.0,0.0
12009,0.0,0.0
19205,0.0,0.0
10748,0.0,0.0
9899,0.0,0.0
6952,0.0,0.0
697,0.0,0.0
6716,1.0,1.0
6088,0.0,0.0
19763,0.0,0.0
22765,0.0,0.0
1617,0.0,0.0
34511,1.0,1.0
31166,0.0,0.0
17821,0.0,0.0
11046,0.0,0.0
27680,0.0,0.0
27225,0.0,0.0
5515,1.0,0.0
37768,0.0,0.0
21341,0.0,0.0
821,1.0,0.0
3256,0.0,0.0
24083,0.0,0.0
14961,0.0,0.0
20680,1.0,0.0
11144,0.0,0.0
25989,0.0,0.0
39982,1.0,0.0
40837,0.0,0.0
34941,0.0,0.0
11803,0.0,0.0
20302,0.0,0.0
18268,1.0,0.0
26897,0.0,0.0
36448,0.0,0.0
26319,0.0,0.0
11964,0.0,0.0
39362,0.0,0.0
5386,0.0,0.0
2006,0.0,0.0
4762,0.0,0.0
16543,0.0,0.0
10835,0.0,0.0
25840,0.0,0.0
5112,0.0,0.0
5930,0.0,0.0
7799,1.0,1.0
22762,0.0,0.0
13690,0.0,0.0
13103,0.0,0.0
35699,0.0,0.0
38417,0.0,0.0
12545,0.0,0.0
38443,0.0,0.0
9666,0.0,0.0
23234,0.0,0.0
3001,1.0,0.0
24939,0.0,0.0
28827,0.0,0.0
27896,0.0,0.0
22672,0.0,0.0
36210,0.0,0.0
40624,0.0,0.0
16897,0.0,0.0
37370,0.0,0.0
13502,0.0,0.0
24335,0.0,0.0
8837,0.0,0.0
3042,1.0,0.0
36775,0.0,0.0
22145,0.0,0.0
11974,0.0,0.0
1132,0.0,0.0
14850,0.0,0.0
14101,0.0,0.0
19323,0.0,0.0
32386,0.0,0.0
13542,0.0,0.0
17520,0.0,0.0
8522,0.0,0.0
31522,1.0,0.0
14234,0.0,0.0
20481,0.0,0.0
6838,0.0,0.0
14945,0.0,0.0
25415,0.0,0.0
5054,0.0,0.0
10014,0.0,0.0
36065,0.0,0.0
1331,0.0,0.0
29703,1.0,0.0
13692,0.0,0.0
9333,0.0,0.0
10711,0.0,0.0
1180,1.0,0.0
14628,0.0,0.0
1466,0.0,0.0
33891,0.0,0.0
21394,0.0,0.0
13962,0.0,0.0
32758,0.0,0.0
2146,1.0,0.0
23548,0.0,0.0
34763,0.0,0.0
26625,0.0,0.0
11378,0.0,0.0
30787,0.0,0.0
7093,0.0,0.0
36396,0.0,0.0
13804,0.0,0.0
32279,1.0,0.0
875,0.0,0.0
30273,1.0,1.0
4955,0.0,0.0
14323,0.0,0.0
21140,1.0,0.0
6264,0.0,0.0
9493,0.0,0.0
35570,0.0,0.0
32857,0.0,0.0
29169,0.0,0.0
29589,0.0,0.0
16998,1.0,0.0
31173,0.0,0.0
5420,0.0,1.0
21513,1.0,0.0
35885,0.0,0.0
26853,0.0,0.0
30310,0.0,0.0
27339,1.0,0.0
20874,0.0,0.0
35618,0.0,0.0
29729,0.0,0.0
40405,0.0,0.0
3390,0.0,0.0
28850,0.0,0.0
3876,1.0,0.0
24390,0.0,0.0
66,0.0,0.0
28349,0.0,0.0
926,0.0,0.0
8422,0.0,0.0
32906,0.0,0.0
30973,0.0,0.0
22413,0.0,0.0
37876,0.0,1.0
38274,0.0,0.0
4244,0.0,0.0
651,0.0,0.0
31476,0.0,0.0
29940,0.0,1.0
22544,0.0,0.0
28688,0.0,0.0
1185,0.0,0.0
29318,0.0,0.0
5543,0.0,0.0
26875,1.0,0.0
31629,1.0,0.0
30684,0.0,0.0
19051,0.0,0.0
5959,0.0,0.0
33649,0.0,0.0
2463,0.0,0.0
40007,0.0,0.0
19456,1.0,0.0
29347,0.0,0.0
27037,1.0,0.0
16069,0.0,0.0
26504,1.0,0.0
28171,0.0,0.0
24308,0.0,0.0
32238,0.0,0.0
13632,0.0,0.0
4441,0.0,0.0
39314,0.0,0.0
41084,0.0,0.0
25164,0.0,0.0
33556,0.0,0.0
6253,0.0,0.0
2869,0.0,0.0
9929,0.0,0.0
14784,0.0,0.0
22381,0.0,0.0
2282,0.0,0.0
24114,0.0,0.0
9739,1.0,0.0
34881,0.0,0.0
24385,0.0,0.0
20005,0.0,0.0
6118,0.0,0.0
3535,1.0,0.0
30200,0.0,0.0
19797,0.0,0.0
31126,0.0,0.0
36046,0.0,0.0
24886,0.0,0.0
5033,0.0,0.0
1229,1.0,0.0
5389,0.0,0.0
14025,0.0,0.0
5274,0.0,0.0
17333,0.0,0.0
20142,0.0,0.0
25985,0.0,0.0
3351,0.0,0.0
17812,0.0,0.0
18453,0.0,0.0
32206,1.0,0.0
20257,0.0,0.0
16200,0.0,0.0
24116,0.0,0.0
14652,0.0,0.0
23473,0.0,0.0
2764,0.0,0.0
7949,0.0,0.0
26671,0.0,0.0
25205,0.0,0.0
32521,0.0,0.0
11319,1.0,0.0
23857,0.0,0.0
31848,0.0,0.0
35857,0.0,0.0
20473,0.0,0.0
33501,0.0,0.0
38092,1.0,0.0
321,0.0,0.0
33422,1.0,0.0
38431,0.0,0.0
26425,1.0,0.0
15365,0.0,0.0
12759,0.0,0.0
32505,0.0,0.0
3488,0.0,0.0
14756,1.0,1.0
10652,0.0,0.0
22647,0.0,0.0
15497,0.0,0.0
8453,0.0,0.0
23358,0.0,0.0
13371,0.0,0.0
28155,0.0,0.0
23711,0.0,0.0
22652,0.0,0.0
3594,0.0,0.0
7346,0.0,0.0
7811,0.0,0.0
31349,0.0,0.0
19590,0.0,0.0
34455,0.0,0.0
9896,0.0,0.0
40119,1.0,0.0
13083,0.0,0.0
17296,0.0,0.0
27530,0.0,0.0
21964,0.0,0.0
36096,1.0,0.0
2191,0.0,0.0
10903,0.0,0.0
19206,0.0,0.0
18883,0.0,0.0
26583,0.0,0.0
832,0.0,0.0
37438,0.0,0.0
39701,0.0,0.0
25736,1.0,1.0
41119,0.0,0.0
37013,0.0,0.0
27999,0.0,0.0
9413,0.0,0.0
20521,0.0,0.0
11607,0.0,0.0
5436,0.0,0.0
27300,0.0,0.0
4953,0.0,0.0
26045,0.0,0.0
28823,0.0,0.0
32877,0.0,0.0
39774,0.0,0.0
29471,0.0,0.0
38259,0.0,0.0
3413,0.0,0.0
2233,0.0,0.0
4431,0.0,0.0
18915,1.0,0.0
36072,0.0,0.0
1797,0.0,0.0
39964,0.0,0.0
19353,0.0,0.0
34986,0.0,0.0
40728,0.0,0.0
10021,0.0,0.0
37966,0.0,0.0
10539,1.0,1.0
13480,0.0,0.0
39073,0.0,0.0
26414,0.0,0.0
8376,1.0,0.0
31219,0.0,0.0
1925,0.0,0.0
37015,0.0,0.0
5583,0.0,0.0
33858,0.0,0.0
39423,0.0,0.0
3745,0.0,0.0
36234,0.0,0.0
2400,0.0,0.0
2612,0.0,0.0
953,1.0,0.0
37232,0.0,0.0
507,0.0,0.0
6970,0.0,0.0
91,0.0,0.0
35368,0.0,0.0
33230,0.0,0.0
27267,0.0,0.0
17931,0.0,0.0
13375,0.0,0.0
5187,0.0,0.0
39253,1.0,1.0
31246,0.0,0.0
40117,0.0,0.0
29852,0.0,0.0
1025,0.0,0.0
40611,0.0,0.0
11852,0.0,0.0
3179,0.0,0.0
36170,0.0,0.0
3316,0.0,0.0
25728,0.0,0.0
17120,0.0,0.0
18912,0.0,0.0
19015,0.0,0.0
27171,0.0,0.0
21618,0.0,0.0
26284,0.0,0.0
1462,0.0,0.0
2374,1.0,0.0
27278,0.0,0.0
2132,0.0,0.0
39965,0.0,0.0
32074,1.0,0.0
22768,0.0,0.0
24441,1.0,0.0
166,0.0,0.0
3062,0.0,0.0
25586,0.0,0.0
7224,0.0,0.0
39697,0.0,0.0
13677,0.0,0.0
19061,0.0,0.0
39591,0.0,0.0
302,0.0,0.0
17638,0.0,0.0
29584,0.0,0.0
6662,0.0,0.0
11784,0.0,0.0
14397,0.0,0.0
24418,0.0,0.0
28943,0.0,0.0
27031,0.0,0.0
38833,1.0,0.0
1734,1.0,0.0
30194,0.0,0.0
5286,0.0,0.0
38827,0.0,0.0
2749,0.0,0.0
33490,0.0,0.0
14178,0.0,0.0
4407,0.0,0.0
620,0.0,0.0
5360,0.0,0.0
33752,0.0,0.0
4932,0.0,0.0
15183,0.0,0.0
12971,0.0,0.0
12608,0.0,0.0
27936,0.0,0.0
20721,0.0,0.0
36495,0.0,0.0
5868,0.0,0.0
34221,0.0,0.0
30724,0.0,0.0
31280,1.0,0.0
29926,0.0,0.0
29688,0.0,0.0
16203,0.0,0.0
38629,0.0,0.0
7465,0.0,0.0
22811,0.0,0.0
16504,0.0,0.0
23644,0.0,0.0
24610,0.0,0.0
26247,0.0,0.0
35643,0.0,0.0
36219,0.0,0.0
21551,0.0,0.0
7217,0.0,0.0
14943,0.0,0.0
37345,1.0,0.0
30467,0.0,0.0
8946,0.0,0.0
37635,0.0,0.0
32148,1.0,1.0
15454,0.0,0.0
1066,0.0,0.0
39145,0.0,0.0
25108,0.0,0.0
29665,0.0,0.0
20753,0.0,0.0
18524,0.0,0.0
39937,0.0,0.0
12409,1.0,0.0
28472,0.0,0.0
427,0.0,0.0
27544,1.0,0.0
34318,0.0,0.0
15263,0.0,0.0
13954,0.0,0.0
28475,1.0,0.0
5225,0.0,0.0
28422,0.0,0.0
9252,0.0,0.0
31257,0.0,0.0
2377,0.0,0.0
27673,1.0,0.0
22472,0.0,0.0
6619,0.0,0.0
11026,0.0,0.0
27024,0.0,0.0
24364,0.0,0.0
30934,0.0,0.0
27229,0.0,0.0
7647,0.0,0.0
4549,1.0,0.0
18799,0.0,0.0
30552,0.0,0.0
24555,0.0,0.0
4410,0.0,0.0
35980,0.0,0.0
32005,0.0,0.0
11277,1.0,1.0
18162,0.0,0.0
28194,0.0,0.0
11384,0.0,0.0
29736,0.0,0.0
35201,0.0,0.0
1522,0.0,0.0
10131,0.0,0.0
28144,0.0,0.0
30131,0.0,0.0
22194,1.0,0.0
8708,0.0,0.0
2808,0.0,0.0
6423,0.0,0.0
5603,0.0,0.0
22925,0.0,0.0
6658,0.0,0.0
39823,0.0,0.0
16157,0.0,0.0
12085,0.0,0.0
17937,0.0,0.0
29102,0.0,0.0
17750,0.0,0.0
2275,1.0,0.0
8874,0.0,0.0
18726,0.0,0.0
1178,0.0,0.0
21869,0.0,0.0
30423,0.0,0.0
7731,0.0,0.0
17130,0.0,0.0
27081,1.0,0.0
40327,0.0,0.0
21911,1.0,0.0
38401,0.0,0.0
8839,1.0,0.0
14965,0.0,0.0
37336,0.0,0.0
25046,0.0,0.0
24966,0.0,0.0
1973,0.0,0.0
26995,0.0,0.0
33567,1.0,0.0
22013,1.0,0.0
13755,0.0,0.0
19212,1.0,0.0
21087,0.0,0.0
8870,0.0,0.0
36715,0.0,0.0
22012,1.0,0.0
17312,0.0,0.0
1351,0.0,1.0
7036,0.0,1.0
28916,0.0,0.0
12289,0.0,0.0
22958,0.0,0.0
25165,0.0,0.0
35541,0.0,0.0
28272,0.0,0.0
7026,1.0,0.0
3986,0.0,0.0
29879,0.0,0.0
22528,0.0,0.0
7131,1.0,1.0
3925,0.0,0.0
29087,1.0,0.0
10223,0.0,0.0
12700,0.0,0.0
397,0.0,0.0
35597,0.0,0.0
19604,0.0,0.0
21704,0.0,0.0
14003,0.0,0.0
34992,0.0,0.0
12851,0.0,0.0
35852,0.0,0.0
11162,1.0,0.0
21775,0.0,0.0
2592,0.0,0.0
38972,0.0,0.0
20520,1.0,0.0
27311,1.0,0.0
39006,0.0,0.0
19720,0.0,0.0
36323,0.0,0.0
20823,0.0,0.0
7031,0.0,0.0
30108,0.0,0.0
11521,0.0,0.0
29645,0.0,0.0
7697,0.0,0.0
29988,0.0,0.0
27299,0.0,0.0
3438,0.0,0.0
32402,0.0,0.0
7835,1.0,0.0
39627,0.0,0.0
3763,0.0,0.0
6819,0.0,0.0
34145,0.0,0.0
7757,0.0,0.0
6295,0.0,0.0
8202,0.0,0.0
19646,0.0,0.0
31937,0.0,0.0
36975,0.0,0.0
34321,0.0,0.0
28914,0.0,0.0
17146,1.0,0.0
11113,0.0,0.0
41177,0.0,0.0
27184,0.0,0.0
41131,0.0,0.0
28575,0.0,0.0
22405,0.0,0.0
6912,0.0,0.0
10826,0.0,0.0
16227,0.0,1.0
20506,0.0,0.0
10656,0.0,0.0
40194,0.0,0.0
7575,0.0,0.0
11243,0.0,0.0
5919,0.0,0.0
571,0.0,0.0
13637,0.0,0.0
36740,0.0,0.0
5809,0.0,0.0
31863,0.0,0.0
33519,0.0,0.0
21349,1.0,0.0
3526,0.0,0.0
21885,1.0,1.0
18689,1.0,0.0
29472,0.0,0.0
7520,0.0,0.0
14643,1.0,0.0
2091,0.0,1.0
38205,0.0,0.0
28939,0.0,0.0
13241,0.0,0.0
8928,0.0,0.0
29853,0.0,0.0
8944,0.0,0.0
30506,0.0,0.0
39698,0.0,0.0
20790,0.0,0.0
29929,0.0,0.0
9862,0.0,0.0
38388,0.0,0.0
9722,0.0,0.0
31186,0.0,0.0
12590,0.0,0.0
14753,1.0,0.0
11732,0.0,0.0
8905,1.0,0.0
1728,0.0,0.0
26063,1.0,0.0
34623,1.0,0.0
31816,0.0,0.0
27169,0.0,0.0
39388,0.0,0.0
34222,0.0,0.0
34723,0.0,0.0
5309,0.0,0.0
32516,0.0,0.0
38014,0.0,0.0
23369,0.0,0.0
17216,0.0,0.0
836,0.0,1.0
28494,0.0,0.0
2257,0.0,0.0
13912,1.0,0.0
7307,0.0,0.0
26400,0.0,0.0
39601,0.0,0.0
747,0.0,0.0
31797,0.0,0.0
8637,0.0,0.0
10190,1.0,0.0
8335,0.0,0.0
38035,0.0,0.0
33056,0.0,0.0
32687,0.0,0.0
40929,0.0,0.0
38999,0.0,0.0
13468,1.0,1.0
33328,0.0,0.0
35117,0.0,0.0
1467,0.0,0.0
35391,0.0,0.0
37653,0.0,0.0
25607,0.0,0.0
31157,0.0,0.0
39923,0.0,0.0
33288,0.0,0.0
17695,0.0,0.0
25245,1.0,0.0
30225,0.0,0.0
21581,0.0,0.0
1589,0.0,0.0
14788,0.0,0.0
14127,1.0,0.0
37697,0.0,0.0
4302,0.0,0.0
36022,0.0,0.0
16342,0.0,0.0
1353,0.0,0.0
36207,0.0,0.0
23977,0.0,0.0
12718,0.0,0.0
38923,0.0,0.0
23261,0.0,0.0
20499,0.0,0.0
26067,0.0,0.0
38112,0.0,0.0
2486,0.0,0.0
13847,0.0,0.0
34675,0.0,0.0
27835,0.0,0.0
32841,0.0,0.0
39754,0.0,0.0
36940,0.0,0.0
3785,1.0,0.0
41115,0.0,0.0
16797,0.0,0.0
14385,0.0,0.0
9975,0.0,0.0
16053,1.0,1.0
39692,0.0,0.0
14802,1.0,0.0
5812,0.0,0.0
27101,0.0,0.0
20143,0.0,0.0
39812,0.0,1.0
8795,0.0,0.0
9617,0.0,0.0
8325,0.0,0.0
39599,0.0,0.0
39152,0.0,0.0
33947,0.0,0.0
1239,0.0,0.0
21609,0.0,0.0
17382,0.0,0.0
34017,0.0,0.0
7365,0.0,0.0
14970,0.0,0.0
27689,0.0,0.0
457,0.0,0.0
30753,0.0,0.0
29371,0.0,0.0
6249,0.0,0.0
9750,0.0,0.0
27313,0.0,0.0
28285,0.0,0.0
17092,0.0,0.0
33909,0.0,0.0
9259,0.0,0.0
40382,0.0,0.0
26088,0.0,0.0
35666,0.0,0.0
6274,0.0,0.0
34920,1.0,0.0
10930,0.0,0.0
10614,0.0,0.0
13832,1.0,0.0
3234,0.0,0.0
33266,0.0,0.0
20384,0.0,0.0
6460,0.0,0.0
32915,1.0,0.0
26833,0.0,0.0
29651,0.0,0.0
19940,0.0,0.0
17398,1.0,0.0
14113,0.0,0.0
27615,0.0,0.0
10279,0.0,0.0
36317,0.0,0.0
18758,0.0,0.0
32708,0.0,0.0
276,0.0,0.0
31998,0.0,0.0
17420,0.0,0.0
1799,0.0,0.0
29605,0.0,0.0
33804,0.0,0.0
7703,0.0,0.0
11627,0.0,0.0
16314,1.0,1.0
1720,0.0,0.0
39895,0.0,0.0
1469,1.0,0.0
33012,0.0,0.0
26101,0.0,0.0
19684,1.0,0.0
10039,0.0,0.0
39147,0.0,0.0
734,0.0,0.0
36053,0.0,0.0
35744,0.0,0.0
17361,0.0,0.0
26294,0.0,0.0
7565,0.0,0.0
13764,0.0,0.0
643,0.0,0.0
34084,0.0,0.0
8704,0.0,0.0
37740,0.0,0.0
31699,0.0,0.0
25134,0.0,0.0
9550,0.0,0.0
32383,0.0,0.0
19472,0.0,0.0
4232,0.0,0.0
28369,0.0,0.0
34692,1.0,0.0
1479,0.0,1.0
13462,0.0,0.0
23176,0.0,0.0
37242,0.0,0.0
6436,0.0,0.0
34462,0.0,0.0
37204,0.0,0.0
39843,0.0,0.0
35446,0.0,0.0
25612,0.0,0.0
30883,0.0,0.0
24012,0.0,0.0
8671,1.0,0.0
38340,0.0,0.0
12346,0.0,0.0
2351,0.0,0.0
28338,0.0,0.0
28291,0.0,0.0
34474,0.0,0.0
20749,0.0,0.0
36191,0.0,0.0
28003,0.0,0.0
5530,0.0,0.0
13733,0.0,0.0
17147,0.0,0.0
19094,1.0,0.0
26926,0.0,0.0
5680,0.0,0.0
4800,0.0,0.0
31550,0.0,0.0
41167,0.0,0.0
23413,0.0,0.0
22775,0.0,0.0
12599,0.0,0.0
1460,0.0,0.0
10790,0.0,0.0
